persons,norps,facs,orgs,gpes,products,events,arts,laws,langs,dates,times,percents,moneys,ords,cards,quants,location,label_fake
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,5,1,10,14,0,0,0,1,0,8,1,0,0,0,5,0,2,1
1,1,0,2,7,0,0,0,0,0,12,4,0,1,6,8,2,1,0
26,28,0,34,42,2,0,0,0,0,4,2,5,0,1,10,0,2,1
4,12,2,9,100,0,3,0,0,0,17,0,0,1,2,21,1,7,1
3,9,0,28,38,0,0,0,0,0,6,0,0,0,0,5,0,2,1
3,2,0,8,7,0,0,0,0,0,2,0,0,0,1,4,1,0,0
16,8,0,17,19,0,1,0,0,0,5,1,0,1,2,8,1,1,1
9,4,2,6,10,0,0,0,0,0,8,0,0,0,1,6,0,1,1
27,15,1,70,51,2,2,2,0,0,39,1,10,8,3,28,0,2,1
5,11,0,15,31,0,0,0,0,0,1,0,0,0,1,7,0,3,1
12,14,0,16,19,0,0,0,0,0,15,2,2,0,2,8,0,3,0
2,9,0,8,11,1,0,0,0,0,2,0,0,0,0,2,1,1,1
1,9,0,3,3,0,1,1,0,0,12,0,0,0,1,7,0,3,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,6,0,15,2,0,1,1,0,0,7,0,0,0,1,2,0,1,1
8,2,1,9,6,0,0,0,0,0,1,0,0,0,2,4,0,2,1
2,0,0,14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,6,1,1,0,2,0,0,2,0,0,0,0,3,0,1,0
2,1,0,5,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
10,3,0,18,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0
11,25,1,27,47,0,1,0,0,0,10,0,4,0,4,15,1,1,1
8,9,0,2,9,2,0,1,0,0,1,0,0,0,0,0,0,0,1
7,25,0,18,52,0,0,0,0,1,5,0,0,0,3,3,0,17,1
6,15,0,15,39,0,1,2,0,0,12,0,0,1,3,4,0,5,1
20,20,1,25,87,0,1,1,2,0,15,0,0,0,1,4,1,6,1
8,2,0,36,17,1,0,1,0,0,11,0,0,0,0,4,0,4,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,2,6,0,0,0,0,0,5,0,0,0,0,0,0,1,0
1,1,0,8,12,0,0,0,0,0,7,1,0,1,0,7,0,3,1
2,5,0,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1
10,16,0,23,28,0,0,0,0,1,11,0,0,0,1,8,1,1,1
7,1,0,4,5,0,0,0,0,0,3,0,0,0,4,10,0,4,0
10,9,1,23,15,1,0,0,0,0,9,0,0,0,1,4,0,0,0
18,3,1,24,24,0,0,0,0,0,14,1,3,0,2,14,0,4,0
2,5,0,4,4,1,0,0,0,0,5,0,0,0,1,5,0,0,1
9,3,1,10,14,0,0,0,0,0,11,0,1,0,0,1,1,0,1
29,0,0,29,29,1,0,0,0,0,16,0,7,0,3,60,0,1,1
6,11,0,8,12,0,2,1,0,0,3,0,0,0,2,3,1,0,1
0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1
62,21,1,105,55,1,2,4,0,0,52,0,1,1,6,25,0,4,1
3,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,6,6,0,0,0,0,0,4,2,3,0,0,8,0,0,0
2,0,0,3,10,0,0,0,0,0,18,1,0,0,1,2,1,0,0
0,0,0,7,5,0,0,0,0,0,4,2,3,0,0,6,0,0,0
2,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
16,7,1,51,18,0,0,1,0,0,32,0,1,0,6,22,0,0,1
11,2,1,35,21,0,0,0,0,0,17,0,5,1,4,15,0,4,1
15,0,1,18,2,0,0,0,0,0,3,0,0,1,0,2,0,0,1
0,0,0,11,1,0,0,0,0,0,8,1,1,0,1,1,8,1,0
1,0,0,2,0,1,0,0,0,0,9,1,1,0,2,1,2,1,0
0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0
3,3,0,10,5,0,0,0,0,0,6,0,0,0,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,0,1,4,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1
6,0,0,32,3,0,0,1,0,0,15,4,0,0,1,4,0,0,0
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,3,6,0,1,0,0,0,9,0,0,0,0,0,0,3,0
3,3,0,10,5,0,0,0,0,0,6,0,0,0,2,2,0,0,0
10,10,0,12,34,1,0,0,0,0,10,0,0,2,2,11,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,0,20,0,1,0,0,0,0,11,1,1,0,1,1,2,0,0
0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1
3,0,0,3,2,0,0,0,0,0,3,1,0,0,3,5,0,0,0
0,0,0,2,7,0,0,0,0,0,11,1,0,0,0,3,0,1,0
1,0,0,5,0,0,0,0,0,0,4,9,1,0,0,1,1,0,0
15,13,1,22,15,0,0,0,0,0,12,1,6,4,4,5,0,1,1
8,5,0,10,16,0,0,1,0,0,4,0,0,1,2,4,0,0,1
3,0,0,13,9,0,0,0,0,0,9,0,1,0,0,14,3,3,0
18,1,1,49,24,2,0,2,0,0,22,3,7,1,2,31,4,1,0
0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1
0,0,0,4,10,0,0,0,0,0,9,0,0,0,3,15,0,0,1
2,0,0,3,6,0,0,1,0,0,8,0,2,0,1,9,0,0,1
3,1,0,11,16,0,0,0,0,0,4,0,0,0,5,56,0,1,1
2,1,0,9,15,0,0,0,0,0,7,0,0,0,6,41,0,1,1
1,0,0,11,12,0,0,0,0,0,9,0,0,0,5,20,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,6,1,52,28,2,0,2,0,1,38,4,5,0,5,19,2,2,0
7,3,0,16,2,0,0,1,0,0,11,0,0,0,1,14,1,1,1
0,0,0,11,12,0,0,0,0,0,9,0,0,0,5,19,0,0,1
1,2,0,2,16,0,0,0,0,1,4,0,0,0,3,28,0,1,1
19,1,1,20,2,0,0,0,0,0,4,1,2,1,0,7,0,0,1
13,1,0,14,4,0,0,0,0,0,1,0,1,0,0,6,0,0,1
8,0,1,4,1,0,0,0,2,0,3,2,0,1,0,8,0,0,1
10,0,0,13,5,0,0,0,0,0,1,0,0,0,0,12,0,0,1
15,0,1,18,2,0,0,0,0,0,3,0,0,1,0,2,0,0,1
15,2,0,45,7,1,0,2,0,0,7,0,2,11,3,27,3,3,1
6,0,2,9,4,0,0,3,0,0,13,0,1,0,2,14,0,0,1
25,3,0,43,6,0,0,2,0,0,18,0,0,2,2,12,0,0,1
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1
28,0,2,35,16,0,0,3,0,0,7,4,1,0,1,6,0,0,1
11,3,0,13,7,0,1,0,0,0,10,0,0,0,1,4,0,0,1
5,3,1,5,7,0,0,2,0,0,1,0,0,0,0,7,2,0,1
1,0,1,8,8,0,0,0,0,0,7,0,0,0,1,7,0,0,1
0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,2,2,0,1
3,4,0,7,7,0,0,0,0,0,2,0,0,0,4,4,0,0,1
1,0,0,6,0,2,0,0,0,0,8,0,0,0,0,6,0,0,1
25,1,0,15,18,3,1,1,0,0,33,8,7,0,1,26,7,1,1
2,4,1,13,4,1,0,0,0,0,7,0,0,0,2,8,3,0,1
6,0,0,6,2,1,0,0,0,0,11,2,1,1,0,7,1,0,1
0,1,0,3,5,1,0,0,0,2,8,0,1,0,0,7,0,1,1
15,2,0,38,3,2,0,1,0,0,19,4,6,0,0,20,1,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,1,3,0,0
0,0,0,5,1,0,0,0,0,0,5,6,2,0,3,5,1,0,0
4,1,0,9,1,0,1,0,0,0,1,0,0,1,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,2,7,0,0,0,1,0,3,0,0,0,0,14,0,0,1
1,3,0,4,21,1,0,1,0,0,3,0,0,0,0,29,0,6,1
1,3,0,7,7,0,0,0,0,0,7,0,0,0,0,49,0,0,1
16,0,1,21,3,2,0,1,1,0,8,7,2,0,2,7,0,1,1
9,0,0,18,2,3,0,0,0,0,11,4,3,1,0,16,1,0,1
14,5,0,10,5,0,0,0,0,0,4,0,10,0,0,4,0,1,1
3,0,1,7,1,0,0,0,0,0,7,0,0,0,1,3,0,0,1
9,2,0,3,5,0,0,0,0,0,1,0,0,0,0,5,0,0,1
9,2,0,9,9,0,1,1,0,0,14,3,2,0,2,9,0,0,1
19,4,0,22,27,0,1,2,0,0,22,9,2,0,9,21,2,2,1
1,1,0,2,1,1,0,0,0,0,6,0,0,0,0,3,0,0,1
0,0,0,3,4,0,0,0,0,0,6,0,0,0,1,5,0,0,1
3,0,1,2,4,0,0,0,0,0,1,0,0,0,0,7,0,0,1
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,0,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,4,0,1,1
9,6,1,9,11,0,0,0,0,0,22,0,2,0,2,32,0,0,1
2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,9,6,0,0,0,0,0,5,2,0,0,2,24,2,0,1
0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,0,0,1
3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1
4,12,0,30,14,1,1,0,0,0,14,0,1,7,0,16,0,0,1
3,0,2,4,0,0,0,1,0,0,6,0,0,1,0,0,0,0,1
2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1
3,2,0,11,8,0,0,2,0,0,5,1,1,0,2,5,0,4,1
1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1
7,5,0,71,9,0,1,8,2,0,25,0,0,3,5,9,0,0,1
9,2,2,64,9,0,1,0,0,0,13,1,0,5,3,11,1,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1
15,2,1,30,5,0,0,1,3,0,19,4,1,1,0,21,1,1,1
39,10,1,31,50,2,0,1,0,0,47,5,2,1,3,19,7,5,1
2,4,0,22,64,0,4,1,1,0,15,1,5,0,4,50,1,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,4,0,0,0,1,0,0,2,0,0,0,3,1,0,0,1
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1
4,1,1,7,16,0,0,0,0,0,11,2,0,0,1,11,0,1,0
0,0,0,1,3,0,0,0,0,0,3,0,0,1,1,0,1,0,0
0,4,0,0,1,0,0,0,0,0,3,0,0,4,1,4,0,0,0
0,3,0,0,13,0,0,0,0,0,9,0,0,0,3,16,0,2,0
0,1,0,1,1,0,0,0,0,0,2,0,1,1,2,2,0,0,0
0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,3,0,3,10,0,0,0,0,0,10,0,0,0,1,3,0,0,0
5,1,0,8,4,1,0,0,0,0,4,0,0,0,0,10,2,1,1
43,21,9,124,51,0,0,2,0,0,42,0,2,6,0,17,0,1,1
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,0,0,0,0,0,0,3,7,1,0,0,11,1,2,1
1,0,0,4,0,0,0,0,0,0,3,7,1,0,0,11,1,2,1
0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1
0,0,0,3,0,0,0,0,0,0,4,2,0,0,0,6,1,0,1
2,0,0,3,0,0,0,0,0,0,6,4,0,0,0,7,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,4,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,0,17,5,0,0,5,1,0,10,0,0,1,1,5,0,1,1
0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1
22,13,0,18,22,2,0,1,0,0,7,1,2,0,5,16,2,2,1
2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
12,37,8,65,102,0,0,2,1,0,27,0,2,11,5,27,1,9,1
23,5,0,44,28,0,2,1,1,0,26,1,4,1,3,24,0,0,1
22,8,1,19,11,1,1,4,0,0,22,0,2,2,1,11,1,4,1
12,0,0,15,4,0,2,1,0,0,5,0,1,0,1,12,2,0,1
8,7,0,3,10,0,0,0,0,0,5,0,0,0,1,7,1,0,1
7,1,0,16,9,0,1,1,1,0,11,0,0,0,5,9,0,0,1
5,14,0,11,35,0,0,0,0,0,9,0,0,0,0,11,0,2,1
13,10,2,31,57,0,3,2,0,0,15,0,0,2,1,10,0,6,1
3,1,0,6,6,0,0,1,0,0,5,2,0,0,0,4,0,0,0
12,2,0,23,8,3,0,1,0,0,4,0,0,0,3,15,0,0,0
7,5,0,9,16,0,0,0,0,0,4,0,0,1,2,4,0,0,1
3,2,0,8,7,0,0,0,0,0,2,0,0,0,1,4,1,0,0
3,0,1,7,4,0,0,0,0,0,5,0,0,1,0,3,0,0,1
6,2,0,16,24,0,0,1,2,0,15,0,0,1,1,10,0,1,1
20,3,0,28,9,1,0,2,0,0,14,0,0,5,3,8,0,0,1
21,1,0,14,8,1,0,0,0,0,16,1,3,4,3,11,0,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,1
12,8,0,0,6,1,0,3,0,0,6,0,0,0,0,2,0,0,1
9,2,0,1,4,0,0,1,0,0,6,0,0,0,2,0,0,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,7,0,8,6,0,0,1,0,0,8,0,5,0,2,8,0,0,1
7,4,0,7,8,2,0,1,0,0,5,0,1,2,0,2,0,0,1
11,4,0,19,22,0,0,1,0,2,14,0,0,1,1,6,0,0,1
63,5,0,63,18,1,0,1,0,0,30,0,0,6,3,24,0,1,1
1,0,0,4,3,0,0,0,0,0,4,1,0,0,1,6,0,1,1
7,0,1,3,1,0,0,1,0,0,4,1,0,0,1,5,0,0,1
1,1,0,9,13,0,0,2,0,0,4,0,0,0,0,15,0,0,1
7,2,0,12,1,0,0,2,0,0,2,0,0,0,0,38,1,1,1
0,0,0,3,10,0,0,0,0,0,2,0,2,0,1,15,0,0,1
8,0,0,12,34,3,0,0,0,0,4,0,0,0,0,26,0,0,1
1,6,0,8,14,0,0,0,0,0,3,0,0,1,1,6,0,0,1
6,8,0,14,15,0,1,0,0,0,6,0,0,0,2,1,0,0,1
6,3,0,15,8,0,0,0,0,0,13,0,0,4,4,5,1,0,1
16,3,0,17,3,0,0,0,0,0,4,0,0,0,2,3,0,0,1
9,2,0,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
9,3,0,7,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
4,0,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1
11,2,1,16,19,0,0,1,0,0,8,0,0,4,2,1,0,0,1
10,0,0,7,14,0,0,1,0,0,5,0,0,3,2,0,0,0,1
18,2,2,51,13,0,0,0,0,0,22,1,0,7,1,6,0,0,0
10,9,0,33,14,0,0,0,0,0,6,0,0,1,0,1,0,0,1
6,2,0,6,6,0,0,1,0,0,8,2,0,3,0,0,0,0,1
12,2,1,16,19,0,0,1,0,0,8,0,0,4,1,1,0,0,1
4,0,0,7,3,0,0,0,0,0,12,0,0,4,3,3,0,0,1
10,3,0,7,7,0,0,0,0,0,6,0,0,0,1,1,0,0,1
3,4,0,7,6,0,1,0,0,0,5,0,1,2,0,7,0,0,1
4,11,0,34,12,1,1,0,0,0,15,0,1,7,0,16,0,0,1
10,2,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
7,2,0,9,8,0,0,0,0,0,2,0,0,0,0,2,0,0,1
7,3,0,17,6,0,0,1,0,0,1,0,0,1,0,3,0,0,1
11,4,0,20,13,0,0,0,0,0,3,0,8,0,1,5,0,0,1
6,2,0,18,4,0,0,0,0,0,4,0,0,3,0,4,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,5,2,0,0,0,0,0,4,0,3,0,3,2,0,0,0
0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,1
5,1,0,29,4,0,0,2,0,0,6,2,6,1,3,5,3,0,0
0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,0,0,13,2,1,0,0,0,0,2,0,0,0,0,4,1,0,0
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,2,0,0,1,0,2,1,0,0,5,0,0,0,0,2,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,5,0,0,0,0,0,3,0,1,0,0,16,2,0,0
1,1,0,1,4,0,0,0,0,0,2,0,6,0,1,12,0,0,0
1,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1,0,0,3,22,0,1,0,0,0,6,0,0,0,1,7,0,3,0
1,1,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2,1,0,2,4,0,0,0,0,0,8,0,0,0,1,1,0,0,0
5,1,0,5,3,1,0,0,0,0,1,1,0,0,0,0,0,2,0
17,1,0,9,7,1,0,0,0,0,9,1,0,0,0,4,1,0,0
10,2,0,8,2,0,0,0,0,0,2,2,0,0,0,4,2,0,0
9,0,2,5,4,0,0,1,0,0,3,0,0,0,0,3,2,2,0
15,0,0,17,17,0,0,0,0,0,13,0,9,0,0,14,1,0,0
2,0,0,2,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0
3,3,0,3,1,0,0,0,0,0,8,4,1,0,0,12,0,1,0
1,0,0,5,1,0,0,0,0,0,5,6,2,0,3,5,1,0,0
1,0,0,8,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0
1,0,0,7,1,1,0,0,0,0,5,5,2,0,3,7,2,0,0
0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,8,0,0,0,1,0,0,2,0,1,0,0,3,0,0,0
2,1,0,4,3,0,0,1,0,0,4,0,1,0,1,3,0,0,0
4,0,0,4,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1,0,0,4,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,0,0,8,4,0,0,0,0,0,4,3,1,0,0,4,3,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,3,1,0,0,0,0,1,0,0,0,1,3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,5,0,2,0,0,1,0,9,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0,1,0
0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,3,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,5,2,0,0,0,0,0,3,0,1,0,1,1,0,0,0
16,1,0,6,10,0,0,1,0,0,13,0,3,0,2,11,0,0,0
2,0,0,10,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
8,1,0,12,9,0,0,5,0,0,5,0,0,0,0,1,0,1,0
