label,aapp,acab,acty,aggp,amas,amph,anab,anim,anst,antb,arch,bacs,bact,bdsu,bdsy,bhvr,biof,bird,blor,bmod,bodm,bpoc,bsoj,celc,celf,cell,cgab,chem,chvf,chvs,clas,clna,clnd,cnce,comd,crbs,diap,dora,drdd,dsyn,edac,eehu,elii,emod,emst,enty,enzy,euka,evnt,famg,ffas,fish,fndg,fngs,food,ftcn,genf,geoa,gngm,gora,grpa,grup,hcpp,hcro,hlcs,hops,horm,humn,idcn,imft,inbe,inch,inpo,inpr,irda,lang,lbpr,lbtr,mamm,mbrt,mcha,medd,menp,mnob,mobd,moft,mosq,neop,nnon,npop,nusq,ocac,ocdi,orch,orga,orgf,orgm,orgt,ortf,patf,phob,phpr,phsf,phsu,plnt,podg,popg,prog,pros,qlco,qnco,rcpt,rept,resa,resd,rnlw,sbst,shro,socb,sosy,spco,tisu,tmco,topp,virs,vita,vtbt
TRUE,16,0,8,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,3,0,0,0,0,2,1,0,0,1,0,0,2,0,7,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,1,0,0,14,0,1,28,1,0,4,0,0,0,0,3,0,0,0,0,13,6,1,0,2,7,1,0,2,0,0,0,0,1,6,2,0,5,0,0,0,0,0,3,0,1,2,2,1,0,0,6,0,3,1,9,0,3,3,4,0,26,11,0,0,8,0,0,0,0,1,0,6,0,16,7,3,0,0
TRUE,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,2,0,4,0,0,1,0,0,0,1,0,1,1,0,0,22,0,1,27,0,1,2,0,1,0,1,0,0,0,0,1,8,0,1,0,0,11,0,0,1,0,0,0,0,1,8,8,3,0,0,0,0,0,0,2,1,0,4,1,1,3,0,1,0,3,0,0,0,2,4,2,0,38,9,0,0,2,0,0,0,0,10,3,10,0,14,9,2,0,0
TRUE,1,0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,2,0,6,0,0,0,0,0,0,1,0,0,2,0,0,12,0,0,19,0,6,1,1,0,1,0,0,0,1,0,0,13,1,1,0,1,8,0,0,1,0,0,0,0,2,6,5,0,0,0,0,0,0,0,2,2,1,1,2,0,5,0,2,0,4,1,1,0,0,5,4,0,32,11,0,0,0,0,1,0,0,4,0,7,0,19,4,3,0,0
TRUE,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,9,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,7,0,1,1,0,0,2,1,0,2,1,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,23,15,0,0,1,0,0,0,0,1,3,0,0,14,4,1,0,0
TRUE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,1,0,0,11,0,0,23,0,10,2,1,1,1,0,0,0,0,0,0,15,0,0,0,0,13,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,2,0,2,0,1,2,2,0,1,0,0,0,4,0,2,1,0,1,2,0,28,15,0,0,0,0,1,0,0,2,0,4,0,14,1,1,1,0
TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,12,0,5,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,2,1,0,12,9,0,0,0,0,1,0,0,3,0,5,0,8,3,0,0,0
TRUE,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,24,0,4,1,0,0,0,1,3,0,0,0,0,8,0,0,0,0,4,1,0,2,1,0,0,0,1,4,5,0,3,0,0,2,0,0,0,1,5,1,2,0,0,0,0,1,0,0,11,0,1,2,2,0,15,17,0,0,4,0,0,2,0,0,0,2,0,2,3,1,0,0
TRUE,0,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,13,0,0,22,0,7,1,0,0,0,0,0,0,0,0,0,8,1,2,1,2,2,0,0,0,0,0,0,1,0,7,6,1,0,0,0,0,0,0,1,0,0,1,3,0,4,0,1,0,2,1,2,0,1,4,3,0,23,16,0,0,1,0,0,0,0,3,0,8,0,6,3,2,0,0
TRUE,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,4,0,0,1,0,0,1,1,0,0,0,0,0,11,0,0,13,0,8,3,0,0,0,0,4,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,4,1,4,0,1,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,1,3,0,1,3,3,0,19,9,0,0,0,0,1,1,0,1,8,4,1,9,3,2,0,0
TRUE,3,0,6,2,0,0,0,0,0,0,0,1,0,4,4,1,0,0,5,2,0,12,1,1,0,0,0,0,0,0,1,1,0,8,0,0,1,2,0,21,1,0,0,0,0,0,1,2,0,1,0,0,29,0,1,26,0,8,5,1,0,0,0,10,0,0,0,1,16,1,0,0,1,10,0,0,0,0,0,0,0,3,8,7,3,0,0,2,0,2,0,0,2,1,3,7,0,6,0,4,0,1,0,1,1,2,5,7,2,53,23,0,0,3,1,0,1,0,2,22,9,3,24,5,3,0,0
