label,aapp,acab,acty,aggp,amas,amph,anab,anim,anst,antb,arch,bacs,bact,bdsu,bdsy,bhvr,biof,bird,blor,bmod,bodm,bpoc,bsoj,celc,celf,cell,cgab,chem,chvf,chvs,clas,clna,clnd,cnce,comd,crbs,diap,dora,drdd,dsyn,edac,eehu,elii,emod,emst,enty,enzy,euka,evnt,famg,ffas,fish,fndg,fngs,food,ftcn,genf,geoa,gngm,gora,grpa,grup,hcpp,hcro,hlcs,hops,horm,humn,idcn,imft,inbe,inch,inpo,inpr,irda,lang,lbpr,lbtr,mamm,mbrt,mcha,medd,menp,mnob,mobd,moft,mosq,neop,nnon,npop,nusq,ocac,ocdi,orch,orga,orgf,orgm,orgt,ortf,patf,phob,phpr,phsf,phsu,plnt,podg,popg,prog,pros,qlco,qnco,rcpt,rept,resa,resd,rnlw,sbst,shro,socb,sosy,spco,tisu,tmco,topp,virs,vita,vtbt
fake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TRUE,5,0,22,0,0,0,0,5,1,1,0,3,1,4,2,1,0,1,1,3,3,6,0,2,2,1,0,0,0,0,2,4,0,13,1,0,0,2,0,18,1,0,1,0,0,0,1,1,1,3,0,1,42,0,5,62,1,17,6,1,2,2,1,5,0,0,0,1,28,4,2,1,2,34,2,0,3,1,5,0,1,10,14,22,2,1,1,1,3,1,1,3,2,8,6,4,3,5,0,2,0,6,1,19,0,1,13,8,0,77,34,1,1,4,0,0,6,0,12,6,19,1,38,13,5,1,0
fake,5,0,4,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,1,1,0,1,5,4,0,0,1,1,0,2,0,10,2,0,1,0,0,9,2,1,1,0,0,1,1,0,1,0,0,0,12,0,0,29,1,6,2,2,0,0,0,0,0,3,1,1,15,1,1,1,3,10,0,0,1,0,1,0,0,1,4,12,3,1,0,3,0,8,0,4,4,5,1,2,1,3,0,0,0,4,1,8,0,0,5,6,0,33,25,2,0,2,0,0,1,0,5,4,11,1,16,2,3,1,0
fake,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,1,2,0,1,0,0,0,9,0,0,12,1,5,2,0,0,0,0,0,0,0,0,0,2,1,0,2,1,9,0,0,0,0,0,0,0,0,1,5,0,1,0,0,1,3,0,0,0,0,1,1,0,0,0,2,0,2,0,2,0,0,0,0,0,24,10,0,0,1,0,0,1,0,2,0,8,0,8,1,2,0,0
fake,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,25,1,19,2,0,0,1,1,1,0,0,0,1,12,0,3,0,0,12,0,0,1,0,0,0,0,1,1,5,0,0,0,0,0,3,0,1,2,0,1,1,0,2,0,1,0,3,0,0,0,0,7,3,0,26,18,0,0,3,0,0,2,0,0,0,4,0,11,2,1,0,0
fake,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,2,0,0,0,0,0,1,1,0,4,0,0,6,0,2,16,0,3,0,0,1,0,1,1,0,0,0,0,8,1,0,2,0,6,0,0,1,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,2,0,1,1,0,4,0,0,0,2,0,3,0,0,3,3,0,14,8,0,0,0,1,0,1,0,3,0,7,0,5,3,0,0,0
fake,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,9,0,2,0,0,0,0,0,4,0,0,0,1,2,1,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,4,0,0,3,0,0,7,7,0,0,1,0,1,0,0,1,1,2,0,2,1,2,0,0
fake,3,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,3,0,0,5,0,2,1,1,0,0,1,0,0,0,0,0,2,2,0,1,1,7,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,4,1,1,1,0,0,3,0,1,0,1,0,4,0,0,1,1,0,5,13,0,0,0,0,0,0,0,1,0,2,0,9,2,1,0,0
fake,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,9,0,3,3,0,0,0,1,0,0,2,0,0,8,0,1,1,1,9,0,0,2,0,1,0,0,0,5,7,0,0,0,0,0,2,0,0,3,1,0,1,0,3,0,0,0,1,0,2,0,0,3,3,0,12,7,0,0,2,0,0,0,0,1,1,5,0,1,1,1,0,0
fake,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,4,0,0,4,0,1,3,2,0,1,2,2,0,0,0,0,10,3,3,0,0,7,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,3,1,2,1,0,0,4,0,0,0,1,0,4,0,0,1,4,0,14,7,0,0,3,0,0,1,0,2,0,1,0,3,1,1,0,0
fake,1,0,16,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0,0,1,0,0,0,1,2,2,0,6,1,0,0,4,0,2,1,2,2,0,0,2,1,1,0,2,0,0,22,0,1,30,0,11,2,1,0,0,1,2,0,1,0,2,17,1,5,1,0,19,0,0,4,1,0,1,2,7,18,36,2,0,0,0,0,9,0,6,6,3,3,5,0,10,0,1,0,5,3,6,3,1,6,8,0,32,25,0,0,0,1,0,3,0,8,1,10,1,17,5,1,0,0
fake,3,0,10,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,1,1,1,1,1,3,0,1,0,0,1,2,0,1,0,9,1,0,0,1,0,5,0,0,1,0,0,2,1,1,0,0,0,0,15,0,2,54,3,3,10,1,0,0,0,2,0,1,0,2,11,12,1,0,0,20,0,0,2,0,1,1,1,4,8,14,1,1,0,0,7,1,1,5,4,2,2,6,1,5,0,5,0,5,0,13,2,0,1,9,0,58,18,0,0,11,0,1,1,0,3,1,16,0,22,6,3,0,0
fake,4,0,11,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,5,1,3,0,0,1,1,0,0,0,0,1,4,0,10,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,0,0,0,8,0,0,32,0,6,8,0,0,0,2,5,0,0,0,1,22,2,2,0,0,22,0,0,3,1,3,1,2,2,9,13,0,2,0,0,0,1,1,1,2,3,2,2,2,6,0,0,0,4,0,4,1,0,3,7,0,28,18,0,0,6,0,0,2,0,4,1,10,0,16,5,5,1,0
fake,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
fake,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,18,0,18,3,0,0,1,1,4,0,0,0,0,9,0,0,1,0,8,0,0,1,0,0,0,1,0,3,11,0,0,0,0,0,0,0,1,1,4,1,0,0,3,0,2,0,1,0,4,0,1,2,8,0,24,17,0,0,0,0,0,1,0,5,0,9,0,19,7,0,1,0
fake,1,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,7,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,6,0,0,12,0,0,15,0,5,4,0,1,0,0,2,0,0,0,0,8,0,0,1,0,15,0,1,1,0,0,0,1,2,3,7,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0,1,0,3,0,1,6,2,0,20,17,0,0,0,0,0,0,0,1,4,6,0,11,1,2,2,0
fake,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,8,0,4,0,0,0,0,1,2,0,0,0,1,4,0,0,0,1,5,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,1,0,0,1,3,0,1,2,2,0,18,11,0,0,0,0,0,0,0,1,1,3,1,6,4,1,2,0
fake,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,6,2,1,0,1,0,1,0,0,0,0,4,0,1,0,1,9,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,1,0,3,0,2,2,6,0,19,18,0,0,0,0,0,0,0,0,4,4,0,9,2,1,1,0
fake,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,12,0,0,0,0,0,0,0,1,2,4,0,6,1,2,2,0
fake,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,17,0,2,1,1,0,0,0,3,0,0,0,1,7,1,1,1,0,10,0,1,2,0,0,0,1,1,1,4,0,1,0,0,0,0,0,2,2,2,1,2,0,1,0,1,0,4,1,5,0,2,1,3,0,19,6,0,0,5,0,0,0,0,3,0,7,0,11,4,3,2,0
fake,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,11,0,1,0,0,0,0,1,0,0,0,0,1,6,0,0,1,0,5,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,0,4,1,0,1,2,0,0,0,1,0,8,0,0,1,1,0,19,12,0,0,1,0,0,0,0,2,2,6,0,11,1,2,2,0
fake,1,0,10,3,0,0,0,1,1,0,0,2,0,2,2,0,0,0,2,4,3,4,1,1,2,0,0,0,2,1,0,1,1,10,1,0,0,3,0,22,0,0,5,0,0,1,1,0,0,0,0,0,31,0,5,34,1,10,6,0,2,0,1,2,0,2,0,2,14,2,1,5,0,14,3,0,0,2,0,0,1,7,6,9,0,0,0,1,0,2,0,3,4,12,6,3,1,2,0,2,0,7,1,22,0,2,6,5,0,73,49,0,0,4,0,0,3,0,5,11,10,0,36,8,4,7,0
fake,1,0,9,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,7,0,0,0,2,0,12,0,1,1,0,0,1,1,0,0,3,0,0,19,0,1,35,0,7,3,1,0,0,1,3,0,0,0,0,14,0,1,1,1,12,0,0,1,0,1,0,1,1,12,8,1,0,0,0,0,0,0,3,1,3,2,3,0,1,0,1,0,0,1,7,0,3,6,3,0,35,17,0,0,2,0,2,2,0,3,3,5,0,15,10,3,3,0
fake,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,10,0,0,1,0,0,1,1,0,0,1,0,0,12,0,0,13,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,3,1,1,1,0,0,0,0,0,0,4,0,1,0,1,0,19,16,0,0,2,0,0,0,0,1,3,6,0,12,3,2,2,0
fake,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,9,0,0,10,0,4,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,7,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,3,1,1,0,1,0,1,0,1,0,1,0,1,3,3,0,18,10,0,0,1,0,0,0,0,1,2,3,1,9,4,2,2,0
Fake,4,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,1,2,0,0,0,1,0,2,0,6,2,0,1,0,0,10,0,0,4,0,0,0,1,1,0,0,0,0,25,0,1,37,1,9,5,0,0,0,0,4,0,0,0,0,9,3,0,1,5,13,1,0,1,0,0,0,1,3,7,4,1,1,0,0,1,2,0,3,0,4,1,0,0,0,0,2,0,2,0,14,0,1,5,4,0,38,14,0,0,3,0,0,0,0,3,3,6,1,21,9,4,2,0
TRUE,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,8,3,0,0,0,0,0,0,0,0,7,2,0,1,1,1,0,0
TRUE,1,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,6,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,6,3,7,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,5,0,0,3,0,0,12,5,0,0,0,0,0,1,0,1,4,5,1,6,1,2,0,0
TRUE,1,0,12,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,2,1,2,5,0,0,0,0,0,0,1,0,1,1,0,7,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,1,0,0,21,0,1,18,0,2,0,2,1,0,0,4,0,0,0,1,11,1,0,1,0,8,0,0,0,0,0,0,0,9,4,15,0,1,0,1,0,1,0,0,0,3,1,4,0,0,0,1,0,1,2,7,0,0,2,5,0,23,7,0,0,0,0,0,1,0,2,6,12,1,12,4,1,0,0
Fake,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,4,0,2,1,1,0,0,1,1,0,0,0,1,6,0,2,0,0,4,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,10,3,0,0,1,0,0,0,0,0,0,3,0,2,3,1,0,0
Fake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
fake,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,6,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,2,8,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1,2,0,10,3,0,0,0,0,1,0,0,2,0,2,0,4,0,1,0,0
fake,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,2,4,1,0,15,0,21,0,1,0,0,3,0,0,0,0,0,11,0,2,0,1,6,1,0,0,0,0,0,0,1,4,8,2,1,0,0,0,6,1,2,4,0,2,2,0,1,0,0,0,3,2,0,0,0,7,2,0,27,14,0,0,0,0,0,0,0,3,0,12,0,12,1,1,0,0
fake,2,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,6,0,0,0,2,0,7,0,0,0,0,0,1,1,1,1,0,0,0,17,0,0,16,1,7,3,0,0,0,1,0,0,0,0,2,14,0,1,0,2,8,1,1,2,0,0,0,0,2,6,13,3,0,0,0,0,7,1,1,3,1,2,2,1,2,0,3,0,6,0,1,0,2,4,7,0,32,18,0,0,4,0,1,1,0,3,3,7,0,18,0,1,0,0
fake,4,0,14,0,0,0,1,1,1,1,0,0,1,0,2,1,0,0,0,0,3,9,3,0,0,0,1,1,1,0,0,2,0,12,1,0,1,7,0,19,0,0,2,0,0,1,3,1,1,2,0,0,16,0,50,27,0,6,2,1,0,0,4,0,0,0,0,0,15,1,3,7,3,7,4,0,0,0,1,0,0,12,8,27,2,1,0,0,0,4,0,4,2,12,1,5,3,1,0,1,0,2,4,25,5,0,4,4,0,51,14,0,0,0,0,0,6,0,2,5,14,2,23,9,3,2,0
fake,5,0,7,2,0,0,0,2,1,1,0,6,2,0,1,0,0,0,0,5,3,2,0,1,0,1,0,0,0,2,1,3,0,6,0,0,0,1,0,21,0,0,4,0,0,1,2,1,0,0,0,0,11,1,4,18,0,5,0,0,1,1,1,2,0,1,0,0,7,1,1,0,1,12,0,0,3,0,1,0,0,1,5,10,0,1,0,0,1,1,0,2,2,11,1,3,1,2,0,1,0,1,1,15,5,0,4,1,0,38,22,0,0,5,0,0,2,0,2,1,3,1,15,10,5,6,0
fake,3,0,8,2,0,0,0,0,1,0,0,3,1,1,1,0,1,0,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,7,0,0,0,2,0,10,2,0,0,0,0,1,1,0,0,0,0,0,14,0,1,17,1,1,0,1,0,0,0,0,0,0,0,0,6,2,0,1,2,6,0,0,0,0,0,0,0,1,8,3,0,1,0,0,2,0,0,2,0,7,2,1,1,1,0,0,1,1,0,12,33,1,2,0,0,34,15,0,0,2,0,1,1,0,3,7,9,0,11,2,5,0,0
fake,1,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,10,1,6,16,0,1,1,0,0,0,1,0,0,0,0,0,10,0,1,0,0,5,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,1,0,3,2,1,1,0,1,0,0,0,1,1,0,4,4,0,20,12,0,0,2,0,0,3,0,2,5,9,0,17,5,3,0,0
fake,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,15,0,0,0,0,14,6,0,0,0,0,0,1,0,2,0,1,0,3,0,2,0,0
fake,1,0,13,0,0,0,0,2,1,0,0,0,3,2,2,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,11,0,0,4,0,0,1,1,2,1,1,0,0,20,3,0,29,0,5,2,1,0,0,1,5,0,1,0,1,21,1,0,3,1,9,0,1,3,0,1,0,0,2,7,9,4,0,0,0,0,5,0,1,2,6,2,6,2,3,0,1,0,6,4,13,1,1,7,4,0,60,22,0,0,2,0,0,0,0,3,6,7,1,26,9,5,2,0
